id,name,host_id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,availability_365,occupancy_rate,estimated_monthly_revenue
1147947888446327899,Monthly Rental Near Broadway w/ Pool!,388056808,District 19,36.17408,-86.78093,Entire home/apt,,1,0,,0,0.5,
1147956526195329586,The Nelson Nest - East Nash Convenience,85360355,District 8,36.21032,-86.7357,Entire home/apt,99.0,1,24,2.03,14,0.06766666666666667,7.815500000000001
1148031132874573193,Dream Condo in Desirable West End!,388056808,District 21,36.14606,-86.81512,Entire home/apt,86.0,1,20,1.68,338,0.056,135.65066666666667
1148129010736290767,Modern 2-Bedroom Condo in Nashville,6675690,District 21,36.1438722,-86.8195695,Entire home/apt,204.0,2,7,0.61,343,0.02033333333333333,118.56366666666666
1148142488472017818,Lakeside Retreat You'll Love!,20067553,District 11,36.2523493,-86.64164439999999,Entire home/apt,219.0,2,31,2.43,156,0.081,230.607
1148465305644356048,"Cozy Nashville Condo: Pets Welcome, Free Park!",528114287,District 19,36.14968,-86.79415,Entire home/apt,90.0,1,19,1.52,356,0.050666666666666665,135.28
1148517485168389885,"Blue Bungalow
5 min to downtown
9 min to Opryland",502794937,District 5,36.18839,-86.7613,Entire home/apt,119.0,2,34,2.62,81,0.08733333333333333,70.1505
1148542679086100115,NEW Nashville Nest 3mi from airport & downtown,22888281,District 16,36.12691,-86.7231,Entire home/apt,,1,27,2.23,0,0.07433333333333333,
1148678198141316904,Cozy Hermitage Home w/ Deck: 11 Mi to Nashville!,121235121,District 14,36.1760582,-86.6182828,Entire home/apt,,2,4,0.31,0,0.010333333333333333,
1149187917570120989,Elegant Downtown Haven - 2.5 blocks to Broadway,440877392,District 19,36.15426488087191,-86.77500620422973,Entire home/apt,169.0,1,62,4.78,222,0.15933333333333335,498.1556666666667
1149248334633170938,Pristine 1bd/1bt,443377359,District 15,36.13632,-86.72342200000001,Private room,72.0,1,13,0.98,361,0.03266666666666666,70.75599999999999
1150068078051770580,4 Min to Airport - Private Home Away from Home!,298274819,District 15,36.15059,-86.66239,Entire home/apt,77.0,1,78,5.79,100,0.193,123.84166666666668
1150214675118713417,Nashville Guest House near Lake - 12 mins to BNA,377510545,District 29,36.095578965468725,-86.60642249202344,Entire home/apt,129.0,1,17,2.02,219,0.06733333333333333,158.5195
1150230996773121745,Charming 1 bedroom apt in 12 S,64579717,District 17,36.1235,-86.78589,Entire home/apt,135.0,30,2,0.17,139,0.005666666666666667,8.86125
1150454772813171210,"Five Points House • Pool, Hot Tub, Fire Pit, Grill",21015944,District 6,36.17556,-86.75096,Entire home/apt,,3,0,,316,0.5,
1150637619407363689,New Luxury Build by Downtown w/ Rooftop View,576091766,District 21,36.16449,-86.82071,Entire home/apt,226.0,2,37,2.79,318,0.093,556.977
1150668330898562820,Great Location - Renovated - Private Backyard,90961706,District 5,36.19368,-86.76883,Entire home/apt,207.0,2,34,2.78,261,0.09266666666666666,417.20849999999996
1150668637759817311,New Luxury Downtown Build w/ 8Bed + Rooftop Deck,576091766,District 21,36.16612,-86.81902,Entire home/apt,195.0,2,40,3.06,318,0.10200000000000001,527.085
1150840459960778304,Cozy bedroom 15min from downtown with free parking,296785386,District 3,36.25559,-86.77295,Private room,60.0,3,15,1.11,265,0.037000000000000005,49.025000000000006
1150871724721030296,Huge Luxe Home! 11 Beds - Rooftop Fire pit!,115505661,District 6,36.16822,-86.74341,Entire home/apt,,1,24,1.88,254,0.06266666666666666,
1150915215873661313,Sleek East Nashville 3 bd! Parking! 10 min to DT!,255636174,District 5,36.20819,-86.76699,Entire home/apt,152.0,1,60,4.46,253,0.14866666666666667,476.4271111111111
1150951967237240999,Skybox Suite w/ Downtown Nashville Views & Pool!,432149499,District 19,36.15209,-86.77788,Entire home/apt,775.0,3,48,3.7,277,0.12333333333333334,2206.3819444444443
1151513340428143622,Woodwind-Sleeps 4-Mins to Broadway-Walk 2 brewery,20772148,District 20,36.15933,-86.84093,Entire home/apt,140.0,1,21,1.73,345,0.057666666666666665,232.10833333333332
1151652262671084461,Hyve-Prohibition Parlor-Pool & Gym-Mins 2 Broadway,20772148,District 19,36.15213,-86.77865,Entire home/apt,487.0,1,13,0.97,277,0.03233333333333333,363.47786111111105
1152112456382939065,Luxury Studio Apt in Memoir Wedgewood Building,576475782,District 17,36.14529,-86.76865,Entire home/apt,306.0,1,11,1.32,140,0.044000000000000004,157.08
1152177953415265119,Talbot Apt - 4 Miles to BDWY- Free Parking,34826624,District 5,36.20682,-86.75967,Entire home/apt,111.0,1,28,2.23,274,0.07433333333333333,188.39783333333332
1152260228900486526,"Casita Cowboy: stylish, walkable Apt in East Nash",6672470,District 7,36.19093,-86.72306,Entire home/apt,99.0,30,4,0.33,268,0.011000000000000001,24.321
1152262701843255011,SideBySide-17bed-Karaoke/HotTub/PoolTB-10min to DT,23297219,District 2,36.196716,-86.7822782,Entire home/apt,318.0,2,9,0.67,334,0.022333333333333334,197.67233333333334
1152277612286506659,Private 4-Story Home with Rooftop Deck,169266942,District 6,36.1924,-86.73961,Entire home/apt,,2,31,2.34,360,0.078,
1152419842299143893,"Stylish 4BR/4BA | 3 Kings, Bunks, Rooftop Views",410568638,District 5,36.17687,-86.75889,Entire home/apt,146.0,30,6,0.45,169,0.015000000000000001,30.84250000000001
1152581077286042544,Rooftop Hot Tub - Game Room - 3 Miles to Downtown,501554574,District 2,36.19564,-86.78075,Entire home/apt,,1,38,2.84,321,0.09466666666666666,
1152848151779039817,Beautiful Neighborhood 3BD home,70801117,District 10,36.31813,-86.69383,Entire home/apt,197.0,30,17,1.36,348,0.04533333333333334,258.9893333333334
1152928436837083365,Hotel King Downtown Nashville!,427231124,District 19,36.165236,-86.778784,Private room,424.0,1,11,1.3,0,0.043333333333333335,0.0
1152936810487424128,Broadway Blues at West End-Vandy-Centennial Park,425884247,District 21,36.14605,-86.8152,Entire home/apt,141.0,1,23,1.9,352,0.06333333333333332,261.94666666666666
1153019995934907425,Dancing lights & City nights 1bd/1bt,443377359,District 15,36.13632,-86.72342200000001,Private room,,1,19,1.46,362,0.048666666666666664,
1153031891769459235,Charming Home East Nashville,576719379,District 8,36.23134,-86.72881,Entire home/apt,165.0,2,51,3.85,168,0.12833333333333333,296.45
1153618951223057762,"Luxury Oasis | Airport, Downtown, Opry, Lake",74923254,District 13,36.13727,-86.63609,Entire home/apt,309.0,1,32,2.7,217,0.09000000000000001,502.89750000000004
1154016654284818144,Private Apartment 7 Minutes to Downtown!,20484553,District 2,36.19501,-86.80956,Entire home/apt,106.0,1,40,3.02,85,0.10066666666666667,75.58388888888888
1154317125893384711,Nashville Nest! *Pool *Gym *Parking *Balcony,576995358,District 19,36.15435,-86.7758,Entire home/apt,217.0,1,74,5.59,68,0.18633333333333332,229.1278888888889
1155186493699877057,Read Our Reviews! Restored Classy Clean Victorian!,204522793,District 20,36.15965589653341,-86.84734641409774,Entire home/apt,409.0,1,25,3.01,286,0.10033333333333333,978.032611111111
1155640253403487472,"The Songbird - Luxury Penthouse, Walk to Broadway",30962240,District 19,36.1651213,-86.777565,Entire home/apt,,2,27,2.07,320,0.06899999999999999,
1155732803889503396,Luxury Group Getaway Near Broadway | Rooftop View,550806322,District 19,36.17193,-86.79695,Entire home/apt,,3,19,1.47,305,0.049,
1155736456589600468,Nashville Haven Hideaway,506761429,District 15,36.14987,-86.69737,Entire home/apt,173.0,1,53,4.07,301,0.13566666666666669,588.7141944444444
1155756879487201031,Luxury 1-Floor Condo at the Brio,29192481,District 21,36.1427691,-86.82038419999999,Entire home/apt,165.0,30,1,0.31,105,0.010333333333333333,14.91875
1155777599563508319,"Luxe Large Home w/ Movie Room, Hot Tub, Garage",416033925,District 25,36.0977791,-86.8126126,Entire home/apt,,30,0,,353,0.5,
1155809183307654440,Whites Creek Cottage Retreat,35788247,District 3,36.2630229,-86.814674,Entire home/apt,,2,4,0.48,282,0.016,
1155904101649277939,City View Chic,514132861,District 6,36.175665,-86.7588765,Entire home/apt,327.0,1,14,1.12,324,0.037333333333333336,329.61600000000004
1156143390319689912,"Welcome Lyric Lounge! RoofTop Deck,Perfect For CMA",488754413,District 17,36.1382378,-86.7876551,Entire home/apt,,1,8,0.78,59,0.026000000000000002,
1156367103784965844,Quiet cottage entire home!,3677053,District 7,36.25363,-86.70977,Entire home/apt,120.0,30,0,,269,0.5,1345.0
1156549019943595228,Spacious family home in convenient area,125623663,District 5,36.19692,-86.76343,Entire home/apt,,2,9,0.73,0,0.024333333333333332,
1156590540980138311,Bach Baddies Dream| 2 Kings | Salt Pool | Broadway,20043032,District 19,36.1550775,-86.7760146,Entire home/apt,,1,19,5.88,181,0.196,
1156729213447314963,Private Serene Wooded Studio with Pool and Deck,14857926,District 8,36.26917,-86.73166,Entire home/apt,88.0,2,25,2.4,314,0.08,184.21333333333337
1156816166847682194,Your Nashville Home! Spacious New Build Luxury,152769662,District 5,36.17959,-86.76006,Entire home/apt,420.0,2,39,3.23,252,0.10766666666666666,949.6199999999999
1157154475062353004,Bright & Airy Sky Parlor Suite in Historic 12South,298662653,District 17,36.1212312,-86.7876884,Entire home/apt,103.0,1,82,8.01,337,0.267,772.31975
1157333093085947663,Luxury Nashville Home with Rooftop Hot Tub,115505661,District 2,36.1945595,-86.77671579999999,Entire home/apt,382.0,2,40,3.13,286,0.10433333333333333,949.8854444444444
1157341343044780857,NEW! DT Nash | Walk to Broadway | Pool | Balcony,304557834,District 19,36.15499255270568,-86.77547827301635,Entire home/apt,,1,45,3.68,335,0.12266666666666667,
1157542469968353886,Stylish Chic Retreat - Steps to Broadway!,180985588,District 19,36.154888531692976,-86.77541378885508,Entire home/apt,,1,36,3.08,352,0.10266666666666667,
1157576935523932460,1002 ~ 2 King Suites w/ Pool ~ 1 Mile to Broadway,260899725,District 19,36.17446,-86.78117,Entire home/apt,,3,12,0.94,315,0.03133333333333333,
1157577319400664311,"Ultra Heated Rooftop Pool, Games,Elevator,Sleeps11",692234,District 2,36.19676,-86.77784,Entire home/apt,368.0,3,9,0.72,314,0.024,231.104
1157929542838064230,Beautiful Hotel in Nashville 1BD,19056065,District 15,36.22282,-86.70454,Entire home/apt,162.0,3,0,,144,0.5,972.0
1157929737750513250,Beautiful Hotel in Nashville 2BD,19056065,District 15,36.22329,-86.70563,Entire home/apt,,3,0,,116,0.5,
1157961650005118720,Private Escape Minutes From Downtown,577908703,District 5,36.18922,-86.77103,Entire home/apt,168.0,1,54,4.26,284,0.142,564.592
1158008954533070705,"Ultra Heated Rooftop Pool, Games,Elevator,Sleeps12",692234,District 2,36.19447,-86.77582,Entire home/apt,368.0,3,13,1.04,303,0.034666666666666665,322.12266666666665
1158042455771290759,"Nash Mega, sleeps 20, pools, hot tubs, rooftops!",410337779,District 5,36.19561,-86.77513,Entire home/apt,1012.0,3,4,0.32,113,0.010666666666666666,101.64977777777777
1158081474035856782,whites creek cozy retreat 9 miles from broadway!,577948334,District 3,36.23879,-86.80999,Entire home/apt,116.0,2,53,4.23,356,0.14100000000000001,485.22800000000007
1158096425737746144,Hidden Haven,310031523,District 9,36.2294,-86.65985,Entire home/apt,44.0,30,5,0.4,234,0.013333333333333334,11.440000000000001
1158124102812653675,"Ultra Heated Rooftop Pools, Games, 2Homes,Sleeps23",692234,District 2,36.19499,-86.77577,Entire home/apt,662.0,3,9,0.81,296,0.027000000000000003,440.89200000000005
1158179685200319885,Hyve - Music City Social - Private Patio,20772148,District 19,36.15192,-86.77729,Entire home/apt,383.0,1,29,2.24,313,0.07466666666666667,745.9137777777778
1158226552404392684,Home away from home,62344323,District 30,36.05397,-86.68941,Entire home/apt,76.0,30,5,0.41,174,0.013666666666666666,15.060666666666666
1158671700733059057,The Nation's Finest | Private Rooftop + Patio,101426897,District 21,36.15781,-86.83625,Entire home/apt,183.0,2,28,2.16,323,0.07200000000000001,354.65400000000005
1158740641797163144,Riverfront 1BR w Gym& Hottub| Mins from Broadway,30283594,District 19,36.160595,-86.78005,Entire home/apt,376.0,1,12,1.08,57,0.036000000000000004,64.296
1158740657846759513,Downtown Nashville 1BR | Hot tub/Spa |nr Broadway,30283594,District 19,36.160595,-86.78005,Entire home/apt,316.0,1,2,0.2,57,0.006666666666666667,10.006666666666668
1158847140393910271,Sunny 1bed 2bath w/ balcony (30+ day stay!),40319821,District 20,36.1624833,-86.8609383,Entire home/apt,99.0,29,2,0.19,258,0.006333333333333333,13.4805
1158997087519092992,Contemporary décor with Hatch Show prints,578069886,District 2,36.18783,-86.79915,Private room,,1,564,44.06,134,1.0,
1158997087627907221,Comfortable retreat close Country Music Hall,578069886,District 2,36.18783,-86.79915,Private room,,1,122,9.56,127,0.3186666666666667,
1158997193799974103,Spacious music-themed décor room with working area,578069886,District 2,36.18783,-86.79915,Private room,,1,45,3.52,66,0.11733333333333333,
1159032072473845595,New! 3500 sqf East Nashville villa with a Pool!,9038467,District 7,36.23078,-86.7138,Entire home/apt,313.0,2,24,2.6,180,0.08666666666666667,406.90000000000003
1159355517342705063,Barrelhouse Loft | West End Near Vandy/Broadway,425884247,District 21,36.14605,-86.8152,Entire home/apt,108.0,1,16,1.23,362,0.041,133.578
1159427999103941930,"Fun in the sun 
1bd/1bt",443377359,District 15,36.13632,-86.72342200000001,Private room,65.0,1,13,1.12,361,0.037333333333333336,73.00222222222223
1159505072916915099,Beverly Nash| Pool/Views | Great Summer Rates,425884247,District 19,36.15149,-86.77817,Entire home/apt,226.0,1,16,1.23,329,0.041,254.04283333333336
1160774781356970212,The Record House- 2BR Modern Apt,2449215,District 17,36.14585,-86.75978,Entire home/apt,131.0,2,16,1.5,293,0.05,159.92916666666667
1160799538370011218,TN Whiskey Condo,369697089,District 16,36.12533,-86.72673,Entire home/apt,90.0,1,44,3.77,93,0.12566666666666668,87.6525
1160953113087722675,Beautiful Basement Home,136119162,District 17,36.12335,-86.75515,Entire home/apt,72.0,30,1,0.11,307,0.0036666666666666666,6.754
1161576099823968895,E25 /Ground Floor Economy Unit with Free Parking,260899725,District 21,36.1582118,-86.8151606,Entire home/apt,,3,14,1.28,345,0.042666666666666665,
1161686548072640271,Entire Private Space in Highly Desired Brentwood,136829517,District 31,36.00581,-86.68215,Private room,99.0,2,12,2.61,235,0.087,168.67124999999996
1161758776058704446,Stylish Vibe Space | 4 Miles from Broadway,440360756,District 5,36.20418,-86.74262,Entire home/apt,234.0,1,30,2.39,74,0.07966666666666668,114.95900000000002
1161760441957891588,Hip Vibe Space | 4 Miles from Broadway,440360756,District 5,36.20251,-86.74268,Entire home/apt,99.0,1,25,2.06,241,0.06866666666666667,136.5265
1161783385679689996,Bourbon & Bubbles  - Rooftop Hot Tub & Speakeasy,1542713,District 2,36.193253,-86.778043,Entire home/apt,267.0,1,24,1.88,303,0.06266666666666666,422.48299999999995
1161928043424699674,Beautiful East Nashville Home,48712356,District 6,36.18558,-86.72583,Entire home/apt,,30,0,,269,0.5,
1162377041727220524,The Sweet Spot,555131833,District 17,36.13805415837008,-86.78731909999999,Entire home/apt,219.0,2,36,2.93,338,0.09766666666666667,602.4568333333333
1162439400674311218,Welcome to Elvis East | 10 mins to Opryland,575631149,District 15,36.1641529,-86.658558,Entire home/apt,152.0,2,31,2.47,346,0.08233333333333334,360.83955555555553
1162474071772010364,Dance to Downtown Nashville! Free Parking!,427422018,District 19,36.1548886,-86.77541389999999,Entire home/apt,,1,62,4.92,178,0.164,
1162502441244976493,Private Townhome RoofTop HotTub Games 12Bed 4Bath,561925721,District 2,36.19678,-86.83002,Entire home/apt,,1,14,1.23,354,0.041,
1162583412808642325,"Nash Girl’s Club: Karaoke, Pool, Steps to Broadway",76777294,District 19,36.1548886,-86.77541389999999,Entire home/apt,,1,88,6.93,326,0.23099999999999998,
1162607326511141677,The Celebrity Suite The Gulch,48780190,District 19,36.15020219627781,-86.77629032380372,Entire home/apt,257.0,2,9,0.88,358,0.029333333333333333,224.90355555555553
1162621227712918224,30 Days Minimum Private Room & Bath,169813236,District 32,36.05498,-86.65107,Private room,51.0,30,10,1.12,66,0.037333333333333336,10.472000000000001
1162918076501663258,f&r:fun & relaxation: hot tub in/out games  escape,165376607,District 30,36.06756,-86.70137,Entire home/apt,150.0,3,4,1.17,250,0.039,121.875
1163730149666167941,Luxury Condo Mile East of Uptown,66813195,District 6,36.17436,-86.75271,Entire home/apt,,30,0,,267,0.5,
1164034953882773805,HotTub/Karaoke-9beds-10min to DT-Dolly’s Nash Home,23297219,District 2,36.19664410000001,-86.78216499999999,Entire home/apt,177.0,2,32,2.51,332,0.08366666666666665,409.7156666666666
1164404822836717006,HUGE CHIC Home | No Bunks | 2x Parking | By Brdway,579393806,District 17,36.13926,-86.79299,Entire home/apt,502.0,3,34,2.63,252,0.08766666666666666,924.1819999999999
1165224167373686076,10m to DT-Johnny Cash HM-HotTub/Pool TB/Karaoke -,23297219,District 2,36.19645,-86.78159,Entire home/apt,194.0,2,24,1.87,340,0.06233333333333334,342.62555555555554
1165340498130182114,Music City Cottage,33847999,District 26,36.06894,-86.76401,Entire home/apt,362.0,2,22,1.76,270,0.058666666666666666,477.84
1166727778067158136,"4BD Haven, Steps from Everything!",70801117,District 20,36.1591184,-86.8492649,Entire home/apt,325.0,1,14,1.1,338,0.03666666666666667,335.6527777777778
1166949689642960377,P00L views*Walk 2 BWay*King bed! (parking option$),32015057,District 19,36.1548886,-86.77541389999999,Entire home/apt,378.0,1,100,8.02,217,0.2673333333333333,1827.3569999999997
1167401625799857180,Cozy + Clean • Near DT • Ping Pong • Pickleball,142507006,District 13,36.11208,-86.69679,Entire home/apt,245.0,1,12,2.16,334,0.07200000000000001,490.98
1167489559234256966,10m to DT-HotTub-8beds-Dolly Parton’s Pink Home,23297219,District 2,36.19656,-86.78236,Entire home/apt,173.0,2,25,1.95,321,0.065,300.80375000000004
